mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension
12.673372240199493,14.864037468246131,88.04818530020493,508.9594788628724,0.09840766445168538,0.1351382757831496,0.14921645531691458,0.07642468020760593,0.20357160925781703,0.06266675846394991,0.42258860086110084,0.788602758425755,2.6420793155102267,39.79850232590955,0.005750750953792437,0.014859607607237278,0.031261993570859584,0.013422308341326683,0.01589115496110378,0.004780796584924172,15.747507263963401,20.26714116548021,103.80877311717255,737.9748622347274,0.1434105901138546,0.21996899365187578,0.3773425377017135,0.1670624189486051,0.27809825794238374,0.08841807149043715
12.775687771971647,14.583270697860659,86.04706217785156,539.9746930132653,0.0938105225813644,0.13637849231892268,0.1281036186771593,0.0796717524544186,0.19846143150730003,0.06253764434682013,0.4196416143347419,0.804288277685046,2.9871448091668213,31.73302384291029,0.00615438523342126,0.025891254725803906,0.03537860019399081,0.013950077077975959,0.017623875453955776,0.003915786894731876,15.401757172996936,21.143997999565478,100.2670818657988,802.4845925266026,0.14600765437098467,0.27243998967283156,0.38064879398489515,0.1766652415982571,0.33749825496491814,0.09723022760956145
12.666348732550967,16.09585025887163,83.13105486515236,523.6206174938682,0.09461902742580597,0.14927131664975288,0.1534721207526788,0.07954675106022187,0.1811178495159755,0.06045483744811251,0.3255614290464288,0.7879991851532064,3.263573219080489,37.249372487276574,0.005266101665084492,0.019763816116791465,0.03494106392182641,0.012925386577671444,0.016948438067689885,0.004696670744694015,15.3537523054565,19.347592703871886,105.59034435674221,779.2995548508684,0.1370109959428151,0.25020566017196383,0.270692774456734,0.1869021087727377,0.3365097931896071,0.09021448066283777
13.311721449434646,18.930977833350532,86.5761867609282,468.3487008929451,0.10674692537396888,0.15799397123282435,0.0965339294441552,0.06991109280404713,0.18386945170685776,0.06678338633936744,0.4127507765612596,0.8306853060333786,2.3406646847834525,40.71255937766462,0.005690513935265275,0.01886660155986982,0.033527676220397304,0.0124297368687838,0.014867157253973754,0.004377373942989022,16.095636127264576,23.75690722301845,103.52896180788176,702.409982196049,0.1432072432690815,0.3677684287971661,0.28795871742967355,0.17453499371748696,0.2929189482073176,0.0897098262463415
12.398980935827167,17.68867134560246,82.72014813233693,496.1795181888797,0.10681647080512296,0.14442313784869476,0.15738873136019665,0.07393261351560142,0.19114385974693507,0.06190574869330532,0.307400981421161,0.8424557640196697,2.281811171264358,38.621421739665614,0.00605390649239069,0.028321838162209463,0.029910768967930254,0.01316312700581717,0.014154364708665605,0.004432617100228505,15.324945867424047,22.898178309026317,100.35067476880788,798.2019657201599,0.1491988968987164,0.2583127147089952,0.4122785648492451,0.17451095171334846,0.2968428985450703,0.08958128521179216
12.827227986541908,15.618824130438808,83.256098712099,488.9127164449518,0.10975968081646761,0.10945229093063095,0.17220307918455763,0.07019124912759928,0.1978492624688544,0.05879508538746542,0.4343022848542788,0.8395684374037315,3.2984918425388075,25.31173620832811,0.00572665096044378,0.014685092240059448,0.03518573837548561,0.013413162474464176,0.01717179573982747,0.004249766034482342,15.61197341085695,22.682051301363362,101.24182609509099,764.6706235471299,0.1510090042001416,0.22270627486370914,0.30569284079648396,0.18104717342927065,0.3424791419925761,0.08496276532084367
12.953283506449395,18.375372248837078,86.49144402153657,502.27777225810985,0.09648280912914478,0.13674378675269194,0.13283323044192413,0.08253110863971122,0.20516537302551532,0.05923420034321456,0.46798699810763955,0.799557199257307,3.093832504228788,30.03900567004345,0.006230063943436889,0.015752075137839213,0.031075764899669546,0.011825020755802206,0.016137427298803214,0.004514429775632105,15.262019645939612,23.70300496331645,107.03335917694253,808.9257809627392,0.1516189831323182,0.2444038840878311,0.40802167252096244,0.1795195056406506,0.3206087580505878,0.09220518246479513
12.73944808605665,14.693869017340974,83.2715830138424,503.79604983866017,0.1108425793796706,0.11198536645573137,0.139583403564214,0.07989441358660407,0.19812732460366056,0.059795544452066446,0.3900066904433238,0.7796770377811747,3.0693363215952254,38.35830139014838,0.006190643824630681,0.030715635116522408,0.034749707212282405,0.013759645128276076,0.016571142914650148,0.004408191014964985,15.651720247176197,22.11523269180719,99.38881259604486,728.8592351976292,0.14046469787876648,0.3210898935047925,0.4255671670936687,0.17845235744891044,0.3321602080531638,0.09426195183357375
13.09635803326528,18.42946991064778,84.37996450060017,476.1466832057848,0.09780105372190524,0.13960158711267548,0.15867131078722818,0.07974921190767022,0.20476878919539188,0.05856767943563579,0.45226868673473136,0.790643223983478,2.2052803833913863,30.06404002391338,0.006261448256702114,0.017571907473542578,0.02327654338932867,0.013547223931847895,0.015243285157706435,0.003766673985062628,15.685176769194035,20.217592705619964,103.05224268398096,817.4432760372636,0.14272912610179306,0.33926070530721164,0.36125322136226967,0.16927150846341038,0.3058877187500895,0.09132974840303394
13.343314160525065,16.752072970033804,86.4756556160825,496.37459358896,0.10828448797499894,0.12574927583618484,0.11614341692613722,0.08333593073228358,0.19982286005343874,0.06028099074198761,0.37527691533784413,0.7780103139648341,3.178039735365294,33.46771578189892,0.005922626901144641,0.03182973114983432,0.02326721016495907,0.012209440107576887,0.016197554621759827,0.0038321412108997303,16.422177064966455,23.553439855028,108.10864887411257,769.943623537355,0.14645103655546862,0.21793644637047196,0.4062801182384824,0.1623574639460399,0.30128677254096076,0.0987129811877587
12.380009919878052,15.71016889120684,88.05561304479123,499.31515193150824,0.11429937523508131,0.13076723737458268,0.14996726678267167,0.0824116113433496,0.1813186228998697,0.061877591475455115,0.43250917368366415,0.7776759425129393,3.26921776821513,31.896920262245338,0.00533287489018753,0.021608071590013562,0.03334402227684931,0.013367685227091388,0.017735246668448716,0.003998476313146256,15.242810932771174,18.083638159791636,101.5812561271985,740.0884970878712,0.1512949123081742,0.38451309667865463,0.28851859213023634,0.17911910435469405,0.3012208905298259,0.09437308083428773
12.477996468238597,17.473155151989058,84.77875667818685,490.44919042793435,0.11029340264448127,0.14467652615088292,0.1601428431561428,0.08126632714308565,0.18690352050980483,0.060954074485693725,0.4719303995844897,0.8377215401915381,2.5097996056803655,41.22917298870249,0.005205796981989871,0.016277016771388056,0.03021156779804684,0.011982433995707021,0.01493634597029788,0.004829574190692298,15.593178769174612,21.685398245362464,101.17068349144485,750.5293104704363,0.15498638606737586,0.3887156731043639,0.2748762753942609,0.18381415896551226,0.31861907784818355,0.08994742864671952
12.597226973106975,18.97681067230291,82.88426717274132,535.9933825494938,0.10287724013598516,0.1229376319286998,0.11530946522880169,0.07423829088046083,0.1960890918876676,0.05755408588191785,0.4563781309061189,0.7978827956331072,2.990213642730275,26.658927498330453,0.005134345612521417,0.014547951421278904,0.023541525925847424,0.011721698629646421,0.01571283749539073,0.004669806046704301,15.311346392734208,18.084536265133057,107.0824754819952,717.6797550271456,0.1505560152576696,0.23356096848409388,0.3066719680617529,0.16719354104020484,0.30749785040666294,0.08384900588763798
13.04068580880741,14.762294726982557,82.44954840948408,482.7209141945872,0.10204644596713167,0.12358265511761364,0.14703821573314008,0.07627710874276794,0.2049535279502984,0.06537732872309891,0.4006462677918663,0.8434337448523147,3.0663158868482596,28.8400730201183,0.005781349648760926,0.020119055573812033,0.0287266075291572,0.012772219556093516,0.01713799287976652,0.003992281636095012,15.544220930970635,19.52705618065047,105.7101099698454,824.203685765453,0.143109855990732,0.33637299189547637,0.292398277795582,0.18470176563915913,0.32776448251910184,0.09642231808422383
12.601572355233973,15.471727378442843,87.10777930151038,521.2867481854113,0.1076956182610925,0.15127132946294844,0.1561621430044579,0.06986882196716683,0.1857920120088563,0.05850451844745567,0.32846044621695036,0.8211371447952567,2.4760252171524226,25.051273631852247,0.00615757592520995,0.02932441290916772,0.02635685920116045,0.012238816341810595,0.016243449980703647,0.0036242479028572518,15.216843704862615,23.44101812842663,104.99765376738377,763.3611855207018,0.14024902787374685,0.40167218380053216,0.3440466234842303,0.17313030729899526,0.3182831456333032,0.09631238120992408
13.390248165313684,18.48342974293491,85.28100623582338,549.9296722088138,0.10439282269353209,0.1505753458603105,0.10850224563086504,0.08013123359251477,0.1977515769098701,0.06045258860429994,0.3673866925006615,0.7990864142225507,3.16388582506788,34.29198878813803,0.006176697818874271,0.02322755181056628,0.029290249474139555,0.013429394568299998,0.015081435966434015,0.0038273349475247565,16.306194771360406,19.741986520227016,107.8428577931152,761.3134463203999,0.14266032076688132,0.34674247497527444,0.29975044848887333,0.16684956113209254,0.3322107836346588,0.09878705753688373
12.507951336586148,18.439391466858005,87.5092151821662,513.6112961024661,0.11154296571769177,0.127654652179798,0.16149774151592391,0.07665199733380718,0.19196200509993422,0.06279792505805123,0.3155934643001897,0.8014830071310334,3.2605908192098214,24.486846156769577,0.005691745136506135,0.021403631836487417,0.0304139920096893,0.011507873304231316,0.017698602842516176,0.004750097516205169,15.358169053823945,20.340464817024184,107.89125628482829,790.019354052063,0.13761011236172535,0.36838512150175484,0.3241852538046857,0.16615930140916763,0.309551737119528,0.08683199096460276
12.397601258217795,17.506163041619942,86.64592031308949,544.1302596232609,0.1125726756146245,0.13741528697910188,0.16097524542788816,0.07638927803531545,0.19250783128535304,0.06318139836884962,0.40560206469287113,0.8232927261248935,2.4365569535722793,28.926383770227968,0.006289837410357794,0.02324775895201592,0.032006050299229566,0.012373899654268555,0.017470419948955703,0.00481679146546723,16.096006138323578,22.291348357088033,100.00617987117901,782.3830690324709,0.14573215657558786,0.36620465697010873,0.37521462356281093,0.16249318349117317,0.27950764138170636,0.08828697069909522
12.854616787195269,18.939879044725263,86.87334577692633,547.2100177795529,0.10538319472925055,0.13177927102703138,0.1096792626064037,0.0835918797911501,0.1903183014264078,0.06637759528333337,0.31305885147440293,0.8101580271760411,3.060849446168513,27.077852121293844,0.005905295357510705,0.027707329694692716,0.03285835233540051,0.012432633140174685,0.015803306990428433,0.0043764174060914535,16.06878571644078,17.38594493516718,100.43831631949028,754.2369734273692,0.15242366914249106,0.3944896848618048,0.31611294150830127,0.1830584574109542,0.3232932425816521,0.08453738360940301
13.083501104343586,14.721060519195063,85.11480871367749,474.45726715039905,0.11205289748389727,0.1509246457172166,0.13229106157036052,0.07674933922756594,0.1947327483422807,0.06151039089470414,0.32428918125540773,0.8017669509078919,3.0167849726892833,31.477629931371542,0.006155872170460128,0.013826745610126355,0.027681995120575256,0.01202985848362026,0.016998711567441063,0.003935513123204527,16.129396753298362,21.914581015960955,99.54658628453346,822.4701797644954,0.13665553304706493,0.23043810948063206,0.4253438173670315,0.18933893817230915,0.3290000936258213,0.08810361359570393
13.295854428764711,14.893233498849852,86.94094590943465,478.3469207373272,0.09714596936154413,0.14155042985907523,0.15602664055591073,0.08317305198808755,0.20342215468329777,0.05742643010576833,0.47398117351204977,0.8134824872956508,3.309875054345209,41.18081193855912,0.005432341595691606,0.02764346105126256,0.029029055206006744,0.013745188703851108,0.01400779516451008,0.003617022374630973,15.457058172146517,18.587312512389257,106.05017284496346,814.066986436488,0.1476150561102788,0.3533854949640039,0.3556055519181783,0.17505643734709667,0.3190752686612058,0.09524717679174502
13.083871081585297,15.389392196821351,88.19270782241007,519.4503962988156,0.0969748440450954,0.1383784661893791,0.1294265782270399,0.07062170879709517,0.20142944608280616,0.06661843769181601,0.4475277532007102,0.7728214469641387,2.2599083633014097,40.45825119647467,0.00567805233939674,0.020373521996778922,0.029918932219072696,0.013907365457964505,0.01705709820612861,0.003881789672345927,15.298699252330554,19.224461327841908,108.74379210018301,734.6200702575978,0.15341500066003216,0.26135863129088877,0.2790711082009656,0.16646996313353957,0.31293440622351437,0.09139430531674594
12.908389266684754,14.484187012719412,86.68771391706386,507.8781265167271,0.09397118976834522,0.15541734900110213,0.16048230725775448,0.0814475606135948,0.20178812641214014,0.06174816832645777,0.41727664460720026,0.8286859265072543,2.60368738154073,28.32468083570835,0.005667559806232813,0.027761207242675695,0.03387110811921483,0.01197746874545817,0.014681752360194525,0.003713164478475089,16.061600198997866,23.236703641226647,101.5084294406602,797.29801515347,0.1376257129581556,0.3834337244697149,0.4121586393496504,0.18344041068496741,0.30422999796406275,0.09511927616047015
12.8508989976402,18.044868946234633,88.31358505663614,471.9140556009767,0.10215079716777692,0.12013419070415152,0.12030280839084992,0.07046812593826939,0.20074422071289363,0.059797133133671056,0.3229700190461001,0.7996970373436427,2.9479453262146005,34.370270870194986,0.00593779044886731,0.01940073047848148,0.02567038407434872,0.01200285447669148,0.013876225156174544,0.0046404744737509355,15.14254179722225,22.806862631790842,104.4048990111461,713.8551056090956,0.1452133244051398,0.22681817466875956,0.29167552767448535,0.18097804303061854,0.3347644393539173,0.08694518028709076
12.624735247518185,19.05312077533912,85.52092022364336,472.39122602070546,0.10175654453308082,0.1547077077223038,0.16202049005095306,0.08169240251863927,0.1821501214158861,0.06459127269924092,0.3801559784121563,0.8273447964969073,2.9712336392460204,34.82645211989711,0.0059148542462046545,0.03032926188886561,0.0299899577142657,0.012612512568245186,0.014846838646824139,0.004864610718355655,16.19083838846623,17.62088035815707,103.1161942033129,723.178724388618,0.13781988019647218,0.2660559876545421,0.35940554129798796,0.18556912551812516,0.3166302956622709,0.08321553027287643
12.89516251487512,14.46150198344541,87.72322706272378,485.31328373930353,0.10635418761806703,0.10914531920325948,0.12142610410224682,0.07754249726415038,0.19423266629524535,0.06426792191214219,0.3139017000625582,0.7833072793265495,2.322669879496787,31.45353284119886,0.006249010947580289,0.026114840899229507,0.028401115249698374,0.012607410093200936,0.016586094709002935,0.003899156878439884,15.496570032925067,23.710912359232218,104.513543676857,772.8073372969694,0.14942786257212423,0.26259453767342256,0.43021540255057195,0.16184832819092954,0.2876393378881835,0.09942504486844764
12.966852906230503,13.961185067001438,82.26749835831095,529.2395539105123,0.10175642151012716,0.11840834887081061,0.12501345350932394,0.07047048475099478,0.1924353302617121,0.06708908927291718,0.3991246213031145,0.8283771024381588,3.132242189906437,37.29465717387742,0.0051398538383841865,0.017842277215515484,0.02651139480698895,0.013721679830164873,0.015285547305219827,0.004425468635929044,15.63375005284516,20.26003472627637,105.69515862022209,761.7655137610864,0.14585177152616743,0.3926797639148495,0.3093878995446578,0.17110570425240962,0.2782602423293079,0.08403154244095172
12.875863094650272,15.218254559438952,88.84634492870883,506.87154734368266,0.11131315233032586,0.11276116584879517,0.15066511509025404,0.07148445121962159,0.19862496548193406,0.0623451394935203,0.38096791546705777,0.8168837179997611,3.0794209779893738,34.59120856993415,0.005171771945255283,0.01728053581210626,0.02257044679249579,0.013516167659348193,0.01481092665087606,0.0046328033160583145,15.80373322031786,20.734435556742376,104.47526058787557,802.2637701051482,0.15184761307269803,0.2876031885891679,0.3200312645550993,0.17205343783514854,0.2868568200365976,0.09841477287951012
12.57054722023172,19.053543917729378,83.7431318858494,537.6501107965313,0.09703405384440127,0.1125104252427581,0.11934391606210389,0.07626568927719644,0.18085272577691167,0.0633911814130983,0.4342783871799628,0.7748043171259479,2.479872818562875,26.71661986067476,0.006043245113387902,0.030130733443200747,0.026678852426760283,0.011652422359482472,0.016303680854336807,0.003428878368948387,16.356057062285768,19.262765692168333,101.10244991316874,766.3149252423713,0.14533748075075978,0.3576190434592549,0.33746296443552143,0.1740212141567954,0.2974326894837736,0.08570707032694891
12.8335033617516,17.304272805401837,82.6572845827185,533.7646290786753,0.1137986527954716,0.11328927522401261,0.13869908602892675,0.07999727824344079,0.2053131448106443,0.05920522766573532,0.3066218079325665,0.7994676780955934,2.484148149310905,30.115732409785814,0.005713738866462898,0.01542573824099209,0.023057531712632126,0.013681291690743655,0.015431175542633516,0.0040608130801377505,15.763729604115847,20.48560279037453,101.5489297303164,705.2787524013028,0.14770570196320465,0.31627620067944207,0.3982407912314575,0.1843724670051105,0.29417375929896394,0.09411116275072702
13.36118324070496,18.338402297535453,82.09245390106153,550.5195273305644,0.1011325176118705,0.13222620421763176,0.1020261349559627,0.0754868403957826,0.19299554454368495,0.057572421217893216,0.37303615219423664,0.8332442233012582,3.271685799743847,35.62293326745542,0.005765248797867534,0.023426245042971534,0.03428308858979367,0.011510358638786137,0.014265054738056449,0.0046438566826410375,16.098845076194177,18.889572146817308,107.15466321420679,702.4860787521718,0.13834753009248832,0.2098650132092494,0.39334871200284727,0.18305310620398757,0.2769269593179386,0.09738373427283059
12.683382268673476,15.022955611986392,86.7287102916349,497.8000979764543,0.09834582939677439,0.14914547250185575,0.10610251675261077,0.08167761547716529,0.1879451214034969,0.06405108160805253,0.46893432000110374,0.8430479705575215,2.362261589655043,33.552310630544994,0.005464776209997882,0.021835947373824445,0.024204236778666226,0.01325465297699461,0.015520371167195453,0.004188522318241812,16.11194879573424,17.884150367660002,108.21945156827917,726.0625755452786,0.1475618094958744,0.3987312878692185,0.287310363041234,0.17534363584770943,0.2764856938824579,0.09148622880500126
12.371819771299492,14.51413405641512,87.00790603203662,502.43512650160693,0.11099546394874696,0.14634204225149022,0.1576061516768228,0.08022787967113292,0.18608087425821188,0.06628213028263627,0.46822975140487466,0.8340772751799134,2.9580067789604305,31.768502146178186,0.0052743310548592085,0.019643357706293836,0.023234609279103167,0.01323877323273496,0.015556815953885783,0.0034085723524017023,15.8407697922315,23.17716558606923,103.58418164156264,704.4324240947452,0.1374757402947771,0.3121475213476741,0.4069735855310986,0.16256073912967178,0.31295056645867847,0.09499277493136529
12.615774413042331,14.071180668124844,88.73306357570533,530.5214965487016,0.10357635666469862,0.15056650214816109,0.17217485204397515,0.07370164987837005,0.20174608119566217,0.0682011674417323,0.39884490787191484,0.7993637801902992,2.754806861181909,31.11645836971064,0.005205120751985669,0.026635252907997384,0.032553822605603126,0.011870834479095796,0.014567067694173607,0.004842376046493933,15.96266729748993,22.53356780590816,101.0932902377562,822.9491063019747,0.1484906571930126,0.32340210579975603,0.4258774913298681,0.18994088195923328,0.30267268338499576,0.09941480209720721
12.574651132763002,18.865004386651794,86.2059398417268,497.7137904258538,0.10909930615838458,0.13900674465613627,0.1329547495449466,0.08330330666348433,0.1970110141176411,0.06623085722931701,0.3892574689685209,0.8176338048205168,2.5150163842698756,31.678005402942745,0.00542061625077905,0.02699041263321538,0.028909892866428435,0.01195766916524104,0.015137383902657151,0.0046786524357962135,15.696132210332994,17.584919022106,106.20043760203055,709.568727931612,0.15262699372586622,0.3744240800665535,0.3601650420844405,0.16595733266952467,0.30404865675873627,0.08866542211010407
12.565634233347254,16.433054884387346,84.65107898745296,522.0395046568074,0.10199645933303741,0.13744841034986693,0.1036531625993535,0.07722843472103819,0.1990844810247493,0.06194271411350167,0.4118162666979334,0.815577930870717,2.648043884067783,31.02367669586326,0.005255205480506552,0.017874515716764513,0.023273557421235935,0.012055897791066627,0.015602171016994546,0.004327578695826657,15.594045768357457,19.442978716057677,103.98954968955465,745.2891558386517,0.14099887469704794,0.3332069446720042,0.39791331014123743,0.16506056817060885,0.33609500317457497,0.09837799363469035
13.071006128266665,14.284826167397197,84.3887476135527,550.3029713792125,0.1095754833958861,0.15001483166357585,0.13547585529467526,0.07685020831929323,0.2046186975796693,0.06523980171613938,0.40982602598369855,0.8100648218209843,3.298792396154508,39.441379250355894,0.005807553557863575,0.023397414613046237,0.02593060152680392,0.013121841428995971,0.016895463950837145,0.003980493103315539,15.741501234776106,24.009203170838603,102.53480533019373,781.8201168778846,0.1511751454871751,0.2639225265059232,0.4023532913999188,0.16235566040527266,0.2977522920261814,0.0985782130556093
13.147882834048719,14.972445700223265,83.11686015613691,471.89453289820284,0.1020459567351235,0.144741850358075,0.17071006783083728,0.07864405584446983,0.19770840006825177,0.0630908389521798,0.42860169629948786,0.7709361143882867,2.661632939072107,31.95151388750591,0.005320882507981519,0.023327452134070323,0.03350462294461722,0.013901538731621482,0.01517082467179846,0.0044757191167512315,15.694716592055423,23.762512025956923,105.79853029299467,718.2395172413478,0.14778431877123965,0.3369458079264489,0.2975105549740668,0.16769640321123572,0.280890779939164,0.08580682568972318
13.26906198501712,15.04844956832223,88.32367904632864,496.75862729580126,0.10706077548776007,0.13796983910866048,0.1671867334371539,0.07792553495656498,0.18735940931136433,0.059383148964834674,0.4010003450607306,0.8180274220577648,2.656213890562652,32.12693754903655,0.005348797735826863,0.015212721783185619,0.023572100729899074,0.012843135283890028,0.01673981688533201,0.003825660998522337,15.653173487824516,21.839429017862265,106.81161303737139,704.2069932608298,0.14291053162253745,0.3081147477877574,0.3805732116819275,0.16763816099088552,0.2752184983339092,0.08857616991826016
12.438012340139531,14.07951255936216,84.5789121019437,553.25725851882,0.10389907326686117,0.1453629146901976,0.14869070551235175,0.07409549102631958,0.1944722148062108,0.060501084691960486,0.337233936536964,0.8457400697876756,2.780395246668218,40.37318275290424,0.0059231021809973,0.031869699319473296,0.029311845729177447,0.012321288204088721,0.016361353723488396,0.004321316987341041,15.968277103283814,19.302064292504234,104.98094746901018,711.9240782011326,0.15321550967104963,0.2716501904077983,0.4012681367236951,0.18169464066589852,0.3301747833750081,0.08828677679715667
12.530386344185677,15.315208393056443,82.45256753260678,537.361885481031,0.10178383192465809,0.14375271141808757,0.17012387397154066,0.07414834674952182,0.1824003046181573,0.06538279743497008,0.46085427916975685,0.7775944283825698,2.80271374804646,34.27463719677101,0.006190519567025068,0.024921762486527246,0.02252163495149057,0.01354651940361395,0.016192716092837938,0.004494754355485055,15.788450979880905,22.766813858721893,103.99758865048476,720.6164419660392,0.13726448024363253,0.396194515803047,0.37815263019726875,0.17742107604804022,0.2890583301154869,0.0980799101265104
13.400009438605831,18.191039003022077,83.26975944679357,526.0680533911568,0.11274612044350571,0.12841340069555707,0.14037955986850398,0.07262724790004274,0.20131042194297652,0.0586660536193231,0.40742415949518274,0.7721754311036354,2.6592972824473367,24.71589572562509,0.005160388966575604,0.02127204201323117,0.02710479559993944,0.012078153904892424,0.017146935436695952,0.004294326689375199,15.09450869449579,23.334264917792176,105.12442589727857,795.7651402274975,0.1527466888838079,0.3703443158907892,0.28318819037171766,0.18098337046488955,0.3208950495942149,0.09327913086045038
